bai4	贁	33554849	3
bai4	䢙	33554850	3
bai4	㠔	33554851	3
bai4	䒔	33554852	3
bai4	唄	33554853	3
bei5	唄	33554853	3
bai4	㗑	33554854	3
bai4	敗	33554855	47
bai4	䴽	33554856	3
pi2	䴽	33554856	3
bai4	薭	33554857	3
ban1	螌	33554858	3
ban1	肦	33554859	3
ban1	辬	33554860	3
ban1	褩	33554861	3
ban1	癍	33554862	7
ban1	虨	33554863	3
ban1	朌	33554864	3
ban3	闆	33554865	19
ban3	岅	33554866	3
ban3	鈑	33554867	3
ban3	瓪	33554868	3
ban3	㩯	33554869	3
pan2	㩯	33554869	3
po2	㩯	33554869	3
ban3	粄	33554870	3
ban3	䬳	33554871	3
ban3	㺜	33554872	3
nong2	㺜	33554872	3
wan4	㺜	33554872	3
ban3	蝂	33554873	3
ban3	䉽	33554874	3
ban3	㸞	33554875	3
ban4	䕰	33554876	3
fan2	䕰	33554876	3
fan4	䕰	33554876	3
ban4	湴	33554877	3
ban4	秚	33554878	3
ban4	㪵	33554879	3
ban4	㚘	33554880	3
ban4	靽	33554881	3
ban4	怑	33554882	3
ban4	鉡	33554883	3
ban4	絆	33554884	5
ban4	辦	33554885	165
bang1	縍	33554886	3
bang1	幚	33554887	3
bang1	幫	33554888	152
bang1	幇	33554889	3
bang1	鞤	33554890	3
bang1	捠	33554891	3
bang1	邫	33554892	3
bang1	垹	33554893	3
bang3	髈	33554894	11
pang2	髈	33554894	11
pang3	髈	33554894	11
bang3	㔙	33554895	3
peng2	㔙	33554895	3
bang3	挷	33554896	3
bang4	挷	33554896	3
beng1	挷	33554896	3
peng2	挷	33554896	3
bang3	䟺	33554897	3
bei4	䟺	33554897	3
pei4	䟺	33554897	3
bang3	綁	33554898	9
bang3	㮄	33554899	3
bi4	㮄	33554899	3
peng2	㮄	33554899	3
bang4	棓	33554900	3
pou3	棓	33554900	3
bang4	䂜	33554901	3
pei2	䂜	33554901	3
bang4	䰷	33554902	3
bo2	䰷	33554902	3
bang4	䧛	33554903	3
bang4	謗	33554904	3
bang4	鎊	33554905	3
bang4	䖫	33554906	3
bang4	稖	33554907	3
bang4	㾦	33554908	3
pei4	㾦	33554908	3
pen2	㾦	33554908	3
bang4	㭋	33554909	3
bang4	蜯	33554910	3
beng4	蜯	33554910	3
bang4	㯁	33554911	3
bang4	䎧	33554912	3
pou2	䎧	33554912	3
bao1	齙	33554913	3
bao1	襃	33554914	3
bao1	闁	33554915	3
bao1	蕔	33554916	3
bao1	笣	33554917	3
bao1	勹	33554918	3
bao2	䨔	33554919	3
bao2	䪨	33554920	3
qu2	䪨	33554920	3
bao2	䥤	33554921	3
fu2	䥤	33554921	3
bao2	㿺	33554922	3
bao2	窇	33554923	3
bao2	䨌	33554924	3
bo2	䨌	33554924	3
bao2	㵡	33554925	3
bao2	嫑	33554926	3
bao2	瓝	33554927	3
bao2	䈏	33554928	3
bao3	䎂	33554929	3
bao3	㻄	33554930	3
bao3	寚	33554931	3
bao3	珤	33554932	3
bao3	㲏	33554933	3
piao3	㲏	33554933	3
pin2	㲏	33554933	3
ping4	㲏	33554933	3
bao3	靌	33554934	3
bao3	㙅	33554935	3
bao3	䳈	33554936	3
bao3	緥	33554937	3
bao3	堢	33554938	3
bao3	飽	33554939	21
bao3	䭋	33554940	3
bao3	駂	33554941	3
bao3	䴐	33554942	3
bao3	宲	33554943	3
bao3	鳵	33554944	3
bao3	怉	33554945	3
bao3	䳰	33554946	3
bao3	鴇	33554947	3
bao3	賲	33554948	3
bao3	寶	33554949	68
bao4	㲒	33554950	3
bao4	鉋	33554951	3
bao4	蚫	33554952	3
pao2	蚫	33554952	3
bao4	勽	33554953	3
bao4	㙸	33554954	3
bo2	㙸	33554954	3
pu2	㙸	33554954	3
bao4	曓	33554955	3
bao4	铇	33554956	3
bao4	㫧	33554957	3
bao4	袌	33554958	3
bao4	鮑	33554959	108
bao4	犦	33554960	3
bao4	嚗	33554961	3
bao4	忁	33554962	3
bao4	䤖	33554963	3
bao4	骲	33554964	3
bao4	報	33554965	345
bei1	鵯	33554966	3
bei1	藣	33554967	3
pi2	藣	33554967	3
bei1	伓	33554968	3
bei1	綼	33554969	3
bei1	錃	33554970	3
bei1	揹	33554971	7
bei1	禆	33554972	3
bei3	鉳	33554973	3
bei3	㤳	33554974	3
bei4	昁	33554975	3
bei4	䰽	33554976	3
bei4	䋳	33554977	3
mi4	䋳	33554977	3
bei4	杮	33554978	3
fei4	杮	33554978	3
bei4	愂	33554979	3
bei4	㾱	33554980	3
fan4	㾱	33554980	3
fei4	㾱	33554980	3
fu2	㾱	33554980	3
bei4	㸽	33554981	3
bei4	貝	33554982	36
bei4	㔨	33554983	3
bei4	僃	33554984	3
bei4	䩀	33554985	3
bei4	㸢	33554986	3
bei4	哱	33554987	3
bei4	鄁	33554988	3
bei4	䔒	33554989	3
bei4	狽	33554990	3
bei4	憊	33554991	3
bei4	偹	33554992	3
bei4	鐾	33554993	3
bi4	鐾	33554993	3
bei4	㣁	33554994	3
bei4	韛	33554995	3
bei4	梖	33554996	3
bei4	㼎	33554997	3
